wl_entry_id,wl_nm,data_id,ref_num,entity_nm,fka_nm,designation_txt,gender_txt,add_info,listed_dt,entity_type
WLE-5114,US OFAC,us-ofac.9a5cf4f205dca9477dc1643296eec558dca1d0ad,LIBYA3,PROGRES,,,,(Linked To: ANDREA MARTINA LIMITED),,Organization
WLE-5115,US OFAC,us-ofac.3a33743220815af1fa178190b46aed8b3e5f7a21,LIBYA3,MARIE DE LOURDES I,,,,(Linked To: WORLD WATER FISHERIES LIMITED),,Organization
WLE-5116,US OFAC,us-ofac.6be528046bbff338fc166151b2a493f8abd76805,LIBYA3,ZEUS,,,,(Linked To: ANDREA MARTINA LIMITED),,Organization
WLE-5117,US OFAC,us-ofac.480bbaa3e5f544341b5ba755bae979dfa0c0100c,IFSR; NPWMD,SHAHID SANIKHANI INDUSTRIES,,,,,,Organization
WLE-5118,US OFAC,us-ofac.239291a54986a8550d4de6627a441673be4d3b93,IFSR; NPWMD,SHAHID ESLAMI RESEARCH CENTER,,,,,,Organization
WLE-5119,US OFAC,us-ofac.7a0c54f95071411f8979d1823cc96380f89053e6,SDGT,Abdelatif GAINI,,,,,,Individual
WLE-5120,US OFAC,us-ofac.fb3a96d5a6c6ff5afdd7cb31c43ef94d918bd345,IRAN-HR,RAJAEE SHAHR PRISON,,,,,,Organization
WLE-5121,US OFAC,us-ofac.119d30bc7488bfa955a00f83de84912e233dab47,IRAN-HR,Sadegh Amoli LARIJANI,,Ayatollah; Head of the Judiciary,,,,Individual
WLE-5122,US OFAC,us-ofac.86541331f40ac1cb2527af2615260d2abf257f28,LIBYA3,PETROPARK S.R.L.,,,,"(Linked To: DEBONO, Gordon)",,Organization
WLE-5123,US OFAC,us-ofac.58ee2af7aa2bcb79a3fd4500b7d56c2d171abd48,LIBYA3,BONU 5,,,,(Linked To: ANDREA MARTINA LIMITED),,Organization
WLE-5124,US OFAC,us-ofac.6531a1c49beda0d99faf5ac30756a10c3bdbee0e,LIBYA3,MARIE DE LOURDES,,,,(Linked To: WORLD WATER FISHERIES LIMITED),,Organization
WLE-5125,US OFAC,us-ofac.db619f1565fa46282473c36bbbbbba6c3de4967d,LIBYA3,MARIE DE LOURDES V,,,,(Linked To: WORLD WATER FISHERIES LIMITED),,Organization
WLE-5126,US OFAC,us-ofac.3cbecd59f8292b52d503b2c31bbcd0399dde02d6,NPWMD; IFSR,SHAHID KHARRAZI INDUSTRIES,,,,,,Organization
WLE-5127,US OFAC,us-ofac.80aecb705c80ca4f457f2fd19e65ba8605892d32,IFSR; NPWMD,SHAHID MOGHADDAM INDUSTRIES,,,,,,Organization
WLE-5128,US OFAC,us-ofac.8ae67aae7f937f80c309cb3c466d4d504029e961,IFSR; NPWMD,SHAHID SHUSTARI INDUSTRIES,,,,,,Organization
WLE-5129,US OFAC,us-ofac.89ab600c1def2e6e785f89a26091d3a50b97a680,IRAN-HR,Gholamreza ZIAEI,,,,,,Individual
WLE-5130,US OFAC,us-ofac.2a9acc9a44b71862c36a71a243cac378bf70ddfc,IFSR; NPWMD,Shi YUHUA,,,,,,Individual
WLE-5131,US OFAC,us-ofac.2d31272f5dfce323feaad633977b48d003472a5a,IRAN-TRA,SUPREME COUNCIL OF CYBERSPACE,,,,,,Organization
WLE-5132,US OFAC,us-ofac.131e99ea31d42c0406d08f5fef8d0c6afa70486c,IRGC; SDGT; HRIT-IR; IFSR,ISLAMIC REVOLUTIONARY GUARD CORPS ELECTRONIC WARFARE AND CYBER DEFENSE ORGANIZATION,,,,,,Organization
WLE-5133,US OFAC,us-ofac.c45e18539faa3e3aaedffa1e24c209c9dd28f4a9,DPRK2,Ho Kyu KIM,,Korea Ryonbong General Corporation Official,,,,Individual
WLE-5134,US OFAC,us-ofac.9adf3b4f49082f101810bb98c3b0c48a1a3d0f1e,IFSR; NPWMD,PARDAZAN SYSTEM NAMAD ARMAN,,,,,,Organization
WLE-5135,US OFAC,us-ofac.fedf269464aeaf3f9111bf94e409ab890a444090,IFSR; NPWMD,Yuequn ZHU,,,,,,Individual
WLE-5136,US OFAC,us-ofac.613d563f09d49e9700b845e5d7ea6af90e4fab7c,DPRK4,Chol KIM,,Korea United Development Bank Representative,,,,Individual
WLE-5137,US OFAC,us-ofac.40edf5aed05a519728e824c5db09c7d1d5bd4c31,DPRK2,Tok Jin RI,,"Korea Ryonbong General Corporation Representative in Ji'an, China",,,,Individual
WLE-5138,US OFAC,us-ofac.2cebbdf27fad3328b512217edccf158de8847e00,DPRK2,Man Chun KIM,,"Korea Ryonbong General Corporation Representative in Linjiang, China",,,,Individual
WLE-5139,US OFAC,us-ofac.eb8432e58b1a4ea45e1ef0cded14c7906ef72676,DPRK2,Pyong Chan KIM,,Workers' Party of Korea Official,,,,Individual
WLE-5140,US OFAC,us-ofac.e1d4d6d808dd17774405548f39f464772da5592d,DPRK2,Kwon U HAN,,"Korea Ryonbong General Corporation Representative in Zhuhai, China",,,,Individual
WLE-5141,US OFAC,us-ofac.5a1a7583b5908cc9c9614c51fea169b7cc484ca3,DPRK2,Tae Chol RYANG,,"Representative of the Korea Ryonbong General Corporation in Tumen, China",,,,Individual
WLE-5142,US OFAC,us-ofac.8abe071b82064dc1fa50536d4dae4607f29f4dcc,DPRK4,HWA SONG,,,,(Linked To: HWASONG SHIPPING CO LTD),,Organization
WLE-5143,US OFAC,us-ofac.d6c759cd4053c0fb2ba9718880636b0c3de4498b,DPRK2,Kwang Hun PAK,,"Representative of Korea Ryonbong General Corporation in Vladivostok, Russia",,,,Individual
WLE-5144,US OFAC,us-ofac.3e604a8aae5317a6db06cc4756cc6b981114d9da,DPRK4,KUM UN SAN,,,,(Linked To: KOREA KUMUNSAN SHIPPING CO),,Organization
WLE-5145,US OFAC,us-ofac.0886bfae4722a7c7083179faaeeb2ffaf075649e,DPRK4,HANA ELECTRONICS JVC,,,,,,Organization
WLE-5146,US OFAC,us-ofac.600827fd7875a54cc819cb654c4446fd1a3d1ded,DPRK4,UN RYUL,,,,(Linked To: KOREA MARINE & INDUSTRIAL TRDG),,Organization
WLE-5147,US OFAC,us-ofac.b186dc84f73a44ce7a8ebad1de4653c4cc6982e6,DPRK4,EVER GLORY,,,,(Linked To: KOREA MARINE & INDUSTRIAL TRDG),,Organization
WLE-5148,US OFAC,us-ofac.23b6fd96e80b6ba01a3c7997c3c7010fbc2e9e38,DPRK4,BEIJING CHENGXING TRADING CO. LTD.,,,,,,Organization
WLE-5149,US OFAC,us-ofac.301f2fd3c2fb2c29ffc230266479a726cbf4c09f,DPRK4,CK INTERNATIONAL LTD,,,,,,Organization
WLE-5150,US OFAC,us-ofac.3165571e52fdf06bc08fd8eae3a984dd895b9491,UKRAINE-EO13661,Bogdan Valeryevich KOLOSOV,,,,(Linked To: KALASHNIKOV CONCERN),,Individual
WLE-5151,US OFAC,us-ofac.d971422d35e0c5986119709889c49d0dedd949cf,UKRAINE-EO13661,Evgeniy Petrovich GRABCHAK,,Head of the Department of Operational Control and Management in the Electric Power Industry in the Energy Ministry of the Russian Federation,,,,Individual
WLE-5152,US OFAC,us-ofac.ca981d07b678c7a8a029597789856663e61207b7,SDGT,Khalid BATARFI,,,,,,Individual
WLE-5153,US OFAC,us-ofac.0b7883fa563c2f81b1fe0346aa624db865325382,UKRAINE-EO13660,Elena Nikolaevna KOSTENKO,,,,,,Individual
WLE-5154,US OFAC,us-ofac.bcad75facb4df6498ed3425c7a732bedf1c24d29,UKRAINE-EO13685,"VAD, AO",,,,,,Organization
WLE-5155,US OFAC,us-ofac.4e969c4cdad71be0945c4c7bebefc08c82c41594,UKRAINE-EO13660,Dmitry Vladimirovich OVSYANNIKOV,,,,,,Individual
WLE-5156,US OFAC,us-ofac.40f11e8ae4e0b7132eae7bf77df72237f98ec74f,UKRAINE-EO13685,PJSC POWER MACHINES,,,,,,Organization
WLE-5157,US OFAC,us-ofac.a22431bfd804b70bbbe36b68190d86cb45698237,IRAN-TRA,NATIONAL CYBERSPACE CENTER,,,,,,Organization
WLE-5158,US OFAC,us-ofac.b8e61033177d5f7123566784dca1a5219ee97fab,DPRK4,"DANDONG JINXIANG TRADE CO., LTD.",,,,,,Organization
WLE-5159,US OFAC,us-ofac.1b846a663bba23367ed17bc62fd19eea974dd0c0,DPRK2,Tong Sok PAK,,Korea Ryonbong General Corporation Official,,,,Individual
WLE-5160,US OFAC,us-ofac.4ac513c7f8f5837e14e6658efaec03adfa02d720,IFSR; NPWMD,"BOCHUANG CERAMIC, INC.",,,,,,Organization
WLE-5161,US OFAC,us-ofac.57c0d284799e85df78aea52104714d9ce3167b04,DPRK4,Song Nam CHOE,,Korea Daesong Bank Representative,,,,Individual
WLE-5162,US OFAC,us-ofac.ab4175d5b03fab7ac3826841c75942645c78a98c,DPRK4,Jong Sam PAEK,,,,,,Individual
WLE-5163,US OFAC,us-ofac.8fb27aed4a8109e994e164ceb3744d1054821fb2,DPRK2,Man Bok JONG,,"Korea Ryonbong General Corporation Representative in Dandong, China",,,,Individual
WLE-5164,US OFAC,us-ofac.c26a2fef9524e338d3ea21fb8b709878edd398ba,DPRK2,Kyong Hak KIM,,"Korea Ryonbong General Corporation Representative in Zhuhai, China",,,,Individual
WLE-5165,US OFAC,us-ofac.798e617f49ba9ee621ce931c87fb825eaae9f905,DPRK2,Song KIM,,"Representative of the Korea Ryonbong General Corporation in Linjiang, China",,,,Individual
WLE-5166,US OFAC,us-ofac.b9b51589384970ac4e362049104a03f4318b6a40,DPRK4,GOORYONG SHIPPING CO LTD,,,,,,Organization
WLE-5167,US OFAC,us-ofac.a3aad32e1a5d2c76ba985849369fb40bfe737372,DPRK4,GOO RYONG,,,,(Linked To: GOORYONG SHIPPING CO LTD),,Organization
WLE-5168,US OFAC,us-ofac.03a06b078c372b303fd610dbf23cbd63496a6d88,DPRK4,HWASONG SHIPPING CO LTD,,,,,,Organization
WLE-5169,US OFAC,us-ofac.3a3f9e2317dd10c8c65e38c5e1e523afb232d49c,DPRK4,KOREA KUMUNSAN SHIPPING CO,,,,,,Organization
WLE-5170,US OFAC,us-ofac.2a6a4364a7207214a82cfc1a8947046c81c7c4cf,UKRAINE-EO13662,"GAZPROM GAZNADZOR, OOO",,,,"For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; (Linked To: OPEN JOINT STOCK COMPANY GAZPROM)",,Organization
WLE-5171,US OFAC,us-ofac.5a414b68e2245a000ad35e4d5a5b8dcb517b3f45,UKRAINE-EO13662,"GAZPROM VNIIGAZ, OOO",,,,"For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; (Linked To: OPEN JOINT STOCK COMPANY GAZPROM)",,Organization
WLE-5172,US OFAC,us-ofac.7548b544109d257657ae5095a453e538cfe8b195,UKRAINE-EO13662,"GAZPROM TRANSGAZ UFA, OOO",,,,"For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; (Linked To: OPEN JOINT STOCK COMPANY GAZPROM)",,Organization
WLE-5173,US OFAC,us-ofac.f15094d6b26691eab48fd7162d6bc682dc986229,UKRAINE-EO13662,"LAZURNAYA, OOO",,,,"For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; (Linked To: OPEN JOINT STOCK COMPANY GAZPROM)",,Organization
WLE-5174,US OFAC,us-ofac.d4d2724d9f947cdef025ec635ac664714e6a33ca,UKRAINE-EO13662,"KAMCHATGAZPROM, OAO",,,,"For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; (Linked To: OPEN JOINT STOCK COMPANY GAZPROM)",,Organization
WLE-5175,US OFAC,us-ofac.1c79ca2b598336a09824e53b56d6ed21f9b29dfa,UKRAINE-EO13662,"DRUZHBA, AO",,,,"For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; (Linked To: OPEN JOINT STOCK COMPANY GAZPROM)",,Organization
WLE-5176,US OFAC,us-ofac.e0d6666f338ed8ef1418968252d1938d6da274db,UKRAINE-EO13662,"ACHIM DEVELOPMENT, OOO",,,,"For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; (Linked To: OPEN JOINT STOCK COMPANY GAZPROM)",,Organization
WLE-5177,US OFAC,us-ofac.7eba90fbd982b7f931461c49be57f17e51bb82ac,UKRAINE-EO13662,LLC BALTECH,,,,"For more information on directives, please visit the following link: https://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; (Linked To: BANK OF MOSCOW)",,Organization
WLE-5178,US OFAC,us-ofac.9e2c8a39de640111eed843778fd6c2783d113825,UKRAINE-EO13662,BOM ASSET MANAGEMENT LTD,,,,"For more information on directives, please visit the following link: https://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; (Linked To: BANK OF MOSCOW)",,Organization
WLE-5179,US OFAC,us-ofac.31271aff1e667b8a4ab47bb8adcadff20d90fa0b,UKRAINE-EO13662,BOM PROJECT FINANCING LTD,,,,"For more information on directives, please visit the following link: https://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; (Linked To: BANK OF MOSCOW)",,Organization
WLE-5180,US OFAC,us-ofac.d523d898154af42a7e4f3102ec5e85232532dcf4,UKRAINE-EO13662,BM BANK PUBLIC JOINT STOCK COMPANY,,,,"All offices worldwide; for more information on directives, please visit the following link: https://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; (Linked To: BANK OF MOSCOW)",,Organization
WLE-5181,US OFAC,us-ofac.7e4358c8e5315256df33087874694f4d04a55aab,UKRAINE-EO13662,EESTI KREDIIDIPANK AS,,,,"All offices worldwide; for more information on directives, please visit the following link: https://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; (Linked To: BANK OF MOSCOW)",,Organization
WLE-5182,US OFAC,us-ofac.43ddeecfc2c7bfe91bd15cb94dcab25412726f07,DPRK4,KOREA MARINE & INDUSTRIAL TRDG,,,,,,Organization
WLE-5183,US OFAC,us-ofac.b2d5bce5cfcd0b1974fa9310e329186aad7ed46b,DPRK4,UL JI BONG 6,,,,(Linked To: CK INTERNATIONAL LTD),,Organization
WLE-5184,US OFAC,us-ofac.13f5ef35d72939b6634bdc827bd5ac68af3db090,UKRAINE-EO13661,"INSTAR LODZHISTIKS, OOO",,,,,,Organization
WLE-5185,US OFAC,us-ofac.7fadbdf533530895c1887a4bc88f62e56e45e902,UKRAINE-EO13661,Andrey Vladimirovich CHEREZOV,,Deputy Minister of Energy in the Department of Operational Control and Management in the Electric Power Industry,,,,Individual
WLE-5186,US OFAC,us-ofac.afa76837842cdaa73c5ae5d3331f34e58f22af0e,UKRAINE-EO13660,Svetlana Anatolievna MALAKHOVA,,,,,,Individual
WLE-5187,US OFAC,us-ofac.d340160c7458694a3b41c2a04ab2315cf5824cc0,UKRAINE-EO13660,Pavel Vladimirovich MALGIN,,,,,,Individual
WLE-5188,US OFAC,us-ofac.01527940ce9057070b8b4d8c4e70c2cf3dd69003,UKRAINE-EO13685,Valeri Vyacheslavovich ABRAMOV,,General Director,,"(Linked To: VAD, AO)",,Individual
WLE-5189,US OFAC,us-ofac.ba961177a0db148aad8f2d0010c285f9015b2650,UKRAINE-EO13685,Viktor Pavlovich PEREVALOV,,First Deputy General Director,,"(Linked To: VAD, AO)",,Individual
WLE-5190,US OFAC,us-ofac.89b26d15015e15f273c5153cf4c59db4b790be1c,UKRAINE-EO13661,Aleksandr Yevgenyevich PENTYA,,,,(Linked To: CJSC ABR MANAGEMENT),,Individual
WLE-5191,US OFAC,us-ofac.386bd2c209b360439d63796fc3b2eb2adffdf425,UKRAINE-EO13661,EVRO POLIS LTD.,,,,"(Linked To: PRIGOZHIN, Yevgeniy Viktorovich)",,Organization
WLE-5192,US OFAC,us-ofac.95b58b2f9fbbdb1306ac022724d12d0f118bcae1,UKRAINE-EO13685,Sergey Anatolyevich TOPOR-GILKA,,Director General of Limited Liability Company Foreign Economic Association Technopromexport,,(Linked To: LIMITED LIABILITY COMPANY FOREIGN ECONOMIC ASSOCIATION TECHNOPROMEXPORT),,Individual
WLE-5193,US OFAC,us-ofac.e0c36de5eebf638f3976d87c07fb07cb77808337,UKRAINE-EO13660,Oleksandr MELNYCHUK,,,,(Linked To: LUHANSK PEOPLE'S REPUBLIC),,Individual
WLE-5194,US OFAC,us-ofac.58d527fcdadaebf5b271f1e037f7ada3e208d8e0,UKRAINE-EO13660,ZAO VNESHTORGSERVIS,,,,(Linked To: DONETSK PEOPLE'S REPUBLIC; Linked To: LUHANSK PEOPLE'S REPUBLIC),,Organization
WLE-5195,US OFAC,us-ofac.1e5bf8fefc35e8a3c2e9922e1d671dc4336200e4,UKRAINE-EO13660,Serhiy MELNYCHUK,,,,(Linked To: LUHANSK PEOPLE'S REPUBLIC),,Individual
WLE-5196,US OFAC,us-ofac.03b6fde6dc1376efb54f4e77ca7bf2b03f7c629b,UKRAINE-EO13660,"UGOLNYE TEKHNOLOGII, OOO",,,,(Linked To: DONETSK PEOPLE'S REPUBLIC; Linked To: LUHANSK PEOPLE'S REPUBLIC),,Organization
WLE-5197,US OFAC,us-ofac.1f738891b959b229e73665836364b76adee30ec4,UKRAINE-EO13660,Ekaterina Sergeevna MATYUSHCHENKO,,,,(Linked To: DONETSK PEOPLE'S REPUBLIC),,Individual
WLE-5198,US OFAC,us-ofac.5c5975effbe63aa7db3d278e5db6c75e31eaf06a,UKRAINE-EO13660,Aleksey Ivanovich GRANOVSKY,,,,(Linked To: DONETSK PEOPLE'S REPUBLIC),,Individual
WLE-5199,US OFAC,us-ofac.5437b2de6e3b8180920a3e2989a7bf07fa69c429,UKRAINE-EO13660,Elena Vladimirovna RADOMSKAYA,,,,(Linked To: DONETSK PEOPLE'S REPUBLIC),,Individual
WLE-5200,US OFAC,us-ofac.230c2fcc9d989cfb7b464da2baf6d25105e0478f,SDGT,Ismail HANIYEH,,,,,,Individual
WLE-5201,US OFAC,us-ofac.736f70830cd274468698feb18b8fc0859ba6c22d,SDGT,INAYATULLAH,,Maulawi,,(Linked To: TALIBAN),,Individual
WLE-5202,US OFAC,us-ofac.7bd195554a52f2f047b2eb6ddeb1c8ea376a35f4,SDGT,LIWA AL-THAWRA,,,,,,Organization
WLE-5203,US OFAC,us-ofac.afaea7f475859acda032b9ee185f2eac269d2bb7,SDGT,Abdul Samad SANI,,,,(Linked To: TALIBAN),,Individual
WLE-5204,US OFAC,us-ofac.ccada76828c862964bfb8fc8b9ae12bcd3178de5,SDGT,Gula Khan HAMIDI,,,,(Linked To: HAQQANI NETWORK),,Individual
WLE-5205,US OFAC,us-ofac.e59b6a476ee8189a615fb923875bc2d430ab7918,SDGT,Hafiz Mohammed POPALZAI,,,,"(Linked To: TALIBAN; Linked To: ISHAKZAI, Gul Agha)",,Individual
WLE-5206,US OFAC,us-ofac.ed5bdaeb6736ece23c6912b002a91fb1fca49604,DRCONGO,Guidon Shimiray MWISSA,,,,,,Individual
WLE-5207,US OFAC,us-ofac.c6a5f9a93e60126b63541909f3e1d38f6050b074,DRCONGO,Lucien NZABAMWITA,,,,,,Individual
WLE-5208,US OFAC,us-ofac.968c5edcdb3897bab78c02014ec319fcbe2d8f5c,TCO,Zhao WEI,,,,(Linked To: ZHAO WEI TCO),,Individual
WLE-5209,US OFAC,us-ofac.27a67009412133db4c9a9f5691760d8d9540cbc3,TCO,Abbas EBERAHIM,,,,(Linked To: ZHAO WEI TCO),,Individual
WLE-5210,US OFAC,us-ofac.d55aabb3fb2a9892a7a7f2e5388e9b1a5addb72b,TCO,"KINGS ROMANS INTERNATIONAL (HK) CO., LIMITED",,,,"(Linked To: WEI, Zhao; Linked To: SU, Guiqin)",,Organization
WLE-5211,US OFAC,us-ofac.147e15df56b806493750f122916930938a29edf0,TCO,KING ROMANS COMPANY LIMITED,,,,"(Linked To: WEI, Zhao; Linked To: RUNGTAWANKHIRI, Nat)",,Organization
WLE-5212,US OFAC,us-ofac.306262395e5be5b1382149bd884bdfae7c4400ec,SDGT,Ali Muhammad QANSU,,,,"(Linked To: TABAJA, Adham Husayn)",,Individual
WLE-5213,US OFAC,us-ofac.16016440e7a4f836463a9457d41ff3402edd3d5a,SDGT,BLUE LAGOON GROUP LTD.,,,,"(Linked To: QANSU, Ali Muhammad)",,Organization
WLE-5214,US OFAC,us-ofac.ec079d19e73d52c35428f2e14ca971a848426ce1,SDGT,GOLDEN FISH LIBERIA LTD.,,,,"(Linked To: QANSU, Ali Muhammad)",,Organization
WLE-5215,US OFAC,us-ofac.7e1887a8cfd7297c2559720185550be9ba9207ac,UKRAINE-EO13685,LIMITED LIABILITY COMPANY FOREIGN ECONOMIC ASSOCIATION TECHNOPROMEXPORT,,,,,,Organization
WLE-5216,US OFAC,us-ofac.b02c7d410824e7b28bdb440a074fb36d965a7260,UKRAINE-EO13660,Vladimir Igorevich PASHKOV,,,,(Linked To: DONETSK PEOPLE'S REPUBLIC; Linked To: LUHANSK PEOPLE'S REPUBLIC),,Individual
WLE-5217,US OFAC,us-ofac.c90c7f11942eadbc26b6505c86036deca4d689dd,UKRAINE-EO13660,"KOMPANIYA GAZ-ALYANS, OOO",,,,(Linked To: DONETSK PEOPLE'S REPUBLIC; Linked To: LUHANSK PEOPLE'S REPUBLIC; Linked To: ZAO VNESHTORGSERVIS),,Organization
WLE-5218,US OFAC,us-ofac.ee2d9707f6a4aa367c13f93661179d8c102c7769,UKRAINE-EO13660,DONCOALTRADE SP Z O O,,,,"(Linked To: MELNYCHUK, Oleksandr)",,Organization
WLE-5219,US OFAC,us-ofac.3eced57a133be29278b096ff3fc844a43cf2678d,UKRAINE-EO13660,Vladimir Nikolaevich PAVLENKO,,Minister of State Security of the so-called Donetsk People's Republic,,(Linked To: DONETSK PEOPLE'S REPUBLIC),,Individual
WLE-5220,US OFAC,us-ofac.9adfc6f8d0d8b8f6f178ee264cbed832f0ab0a07,UKRAINE-EO13660,Aleksandr Yurievich TIMOFEEV,,,,(Linked To: DONETSK PEOPLE'S REPUBLIC),,Individual
WLE-5221,US OFAC,us-ofac.ee7cbe382aeceed23e0a1ff638b6d91e6081f1a0,UKRAINE-EO13660,Natalya Yurievna NIKONOROVA,,,,(Linked To: DONETSK PEOPLE'S REPUBLIC),,Individual
WLE-5222,US OFAC,us-ofac.d8d11650936bd9892ed7b30a93b1c88252d6b47e,UKRAINE-EO13660,Igor Yurievich ANTIPOV,,,,(Linked To: DONETSK PEOPLE'S REPUBLIC),,Individual
WLE-5223,US OFAC,us-ofac.fd4b0f56539f2cd8104bba134d7ee90d1aab7402,SDGT,Faqir MUHAMMAD,,,,(Linked To: HAQQANI NETWORK),,Individual
WLE-5224,US OFAC,us-ofac.639d5ce28108ecf46b17f6b278ce20727ff10919,SDGT,HASM,,,,,,Organization
WLE-5225,US OFAC,us-ofac.555563f08198675c9127b467d967e6a4b76e25b5,SDGT,HARAKAT AL-SABIREEN,,,,,,Organization
WLE-5226,US OFAC,us-ofac.036dd952aad4549a1806aff6c99ed2f48cf787e8,SDGT,Abdul Qadeer Basir ABDUL BASEER,,,,(Linked To: TALIBAN),,Individual
WLE-5227,US OFAC,us-ofac.b6003771fe74765207157b1659c6dc9b40be062c,DRCONGO,Muhindo Akili MUNDOS,,Brigadier General,,,,Individual
WLE-5228,US OFAC,us-ofac.81ba14cf35a4b33a810748d016d1ad72c4a9eef2,DRCONGO,Gedeon Kyungu MUTANGA,,,,,,Individual
WLE-5229,US OFAC,us-ofac.04962c9e36c1bc114922148ca7c88c5dca490a3c,TCO,ZHAO WEI TCO,,,,,,Organization
WLE-5230,US OFAC,us-ofac.a3254075a0a8dfa03be5961d768679a7f306985f,TCO,Guiqin SU,,,,(Linked To: ZHAO WEI TCO),,Individual
WLE-5231,US OFAC,us-ofac.39c249c09e12632a0c2f94fafa706750fcf422f2,TCO,Nat RUNGTAWANKHIRI,,,,(Linked To: ZHAO WEI TCO),,Individual
WLE-5232,US OFAC,us-ofac.acb575998b5334d86e48e57ab8adb6cc07fbf069,TCO,KINGS ROMANS INTERNATIONAL INVESTMENT CO. LIMITED,,,,"(Linked To: WEI, Zhao)",,Organization
WLE-5233,US OFAC,us-ofac.d325d37c29733fc7e037e339b109e975e44d595c,SDGT,Jihad Muhammad QANSU,,,,(Linked To: AL-INMAA ENGINEERING AND CONTRACTING),,Individual
WLE-5234,US OFAC,us-ofac.1c773a40e0f7bcacc58f8c7dc867443244e4668a,SDGT,KANSO FISHING AGENCY LIMITED,,,,"(Linked To: QANSU, Ali Muhammad)",,Organization
WLE-5235,US OFAC,us-ofac.bb089db9c945df8499d0ad2e82dbe292b6decc33,SDGT,STAR TRADE GHANA LIMITED,,,,"(Linked To: QANSU, Ali Muhammad)",,Organization
WLE-5236,US OFAC,us-ofac.d1140846f8aaea99aedd8cffdf580adc0a9ab496,SDGT,GOLDEN FISH S.A.L. (OFFSHORE),,,,"(Linked To: QANSU, Ali Muhammad)",,Organization
WLE-5237,US OFAC,us-ofac.23883c5e25460006d9c0687dfe416beb2d8628c5,SDGT,SKY TRADE COMPANY,,,,"(Linked To: QANSU, Ali Muhammad)",,Organization
WLE-5238,US OFAC,us-ofac.4fc050637d0978d383ae21937f3db0d671feb86a,SDGT,Nabil Mahmoud ASSAF,,,,(Linked To: AL-INMAA ENGINEERING AND CONTRACTING),,Individual
WLE-5239,US OFAC,us-ofac.454d4c1ca6500d6d4935034023bd638a32509c66,SDGT,Muhammad BADR-AL-DIN,,,,(Linked To: AL-INMAA ENGINEERING AND CONTRACTING),,Individual
WLE-5240,US OFAC,us-ofac.e7bbfc6f492dcd4767afe01b44c8644d433ede59,SDGT,Rahman Zeb Faqir MUHAMMAD,,,,(Linked To: LASHKAR E-TAYYIBA),,Individual
WLE-5241,US OFAC,us-ofac.18973e787677f773e5b960869df426fa8b934379,SDGT,Abdulpatta Escalon ABUBAKAR,,,,(Linked To: ISLAMIC STATE OF IRAQ AND THE LEVANT),,Individual
WLE-5242,US OFAC,us-ofac.119e83da59d9d758df76ee01cfd61d62e9279275,DPRK4,CHONMYONG SHIPPING CO,,,,,,Organization
WLE-5243,US OFAC,us-ofac.7c0ad696c6b6b240fbde41ef92473ea22e09e482,DPRK4,HAPJANGGANG SHIPPING CORP,,,,,,Organization
WLE-5244,US OFAC,us-ofac.e0a86b41afe9abb749cdf679f5ea56ac0aa3f538,DPRK4,KOREA ANSAN SHIPPING COMPANY,,,,,,Organization
WLE-5245,US OFAC,us-ofac.27b766d556b0c2a52e5eef7d5ddf8890ae0d742d,DPRK4,KOREA UNPHA SHIPPING & TRADING,,,,,,Organization
WLE-5246,US OFAC,us-ofac.28d7561bb89d536bb5c68075050bbfcbd6138b90,DPRK4,KOREA SAMJONG SHIPPING CO,,,,,,Organization
WLE-5247,US OFAC,us-ofac.efd2bd715b1203a2113b2088c80e8104d27e1d05,DPRK4,KOREA YUJONG SHIPPING CO LTD,,,,,,Organization
WLE-5248,US OFAC,us-ofac.765e571f40f6c4fa98bd4acc594a6006596f0fa8,DPRK4,PHYONGCHON SHIPPING & MARINE,,,,,,Organization
WLE-5249,US OFAC,us-ofac.13d75dffaf4309a6c0d6940bbd014af2d1684ddc,SDGT,DOLPHIN TRADING COMPANY LIMITED,,,,"(Linked To: QANSU, Ali Muhammad)",,Organization
WLE-5250,US OFAC,us-ofac.4bea6bf447905cfe21d15cc833e8806524566da9,SDGT,Issam Ahmad SAAD,,,,(Linked To: AL-INMAA ENGINEERING AND CONTRACTING),,Individual
